ID,TERM,DEFINITION,CATEGORY,TOTAL_FREQUENCY,BOOKS
12964,silencecomplete,,,,
12965,silenced,,,,
12966,silencing,,,,
12967,silently,,,,
12968,silhouette,,,,
12969,silhouetted,,,,
12970,silhouettes,,,,
12971,silken,,,,
12972,silks,,,,
12973,sill,,,,
12974,silly,,,,
12975,silverandbrilliant,,,,
12976,silvered,,,,
12977,silvering,,,,
12978,silverplated,,,,
12979,silverspangled,,,,
12980,silvertipped,,,,
12981,silvery,,,,
12982,silvesters,,,,
12983,simian,,,,
12984,similarity,,,,
12985,simious,,,,
12986,simons,,,,
12987,simpleminded,,,,
12988,simpler,,,,
12989,simplest,,,,
12990,simplicity,,,,
12991,simplified,,,,
12992,simplifies,,,,
12993,simplify,,,,
12994,simpsons,,,,
12995,simul,,,,
12996,simulated,,,,
12997,simultaneously,,,,
12998,sin,,,,
12999,sincenot,,,,
13000,sincere,,,,
13001,sincerely,,,,
13002,sincerity,,,,
13003,sinclair,,,,
13004,sind,,,,
13005,sinewy,,,,
13006,singapore,,,,
13007,singed,,,,
13008,singh,,,,
13009,singing,,,,
13010,singlefords,,,,
13011,singlehanded,,,,
13012,singleminded,,,,
13013,singleroomed,,,,
13014,singlestick,,,,
13015,singly,,,,
13016,sings,,,,
13017,singularity,,,,
13018,singularlooking,,,,
13019,singularly,,,,
13020,sink,,,,
13021,sinned,,,,
13022,sinner,,,,
13023,sins,,,,
13024,sip,,,,
13025,sira,,,,
13026,sirat,,,,
13027,sircertainly,,,,
13028,siri,,,,
13029,sirin,,,,
13030,sirit,,,,
13031,sirnot,,,,
13032,sirnothing,,,,
13033,sirone,,,,
13034,sirquite,,,,
13035,sirselden,,,,
13036,siryes,,,,
13037,sisterinlaw,,,,
13038,site,,,,
13039,sits,,,,
13040,sittingrooms,,,,
13041,situated,,,,
13042,sixfifteen,,,,
13043,sixfoot,,,,
13044,sixmile,,,,
13045,sixpence,,,,
13046,sixteen,,,,
13047,sixteenth,,,,
13048,sixteenthjacobsonsi,,,,
13049,sixth,,,,
13050,sixtyfour,,,,
13051,sixtyone,,,,
13052,skating,,,,
13053,skein,,,,
13054,skeleton,,,,
13055,skeletons,,,,
13056,sketch,,,,
13057,sketched,,,,
13058,sketches,,,,
13059,sketching,,,,
13060,skibbareen,,,,
13061,skiffs,,,,
13062,skilful,,,,
13063,skilled,,,,
13064,skillfully,,,,
13065,skinclad,,,,
13066,skins,,,,
13067,skipper,,,,
13068,skippered,,,,
13069,skipping,,,,
13070,skirmishes,,,,
13071,skirt,,,,
13072,skirted,,,,
13073,skirting,,,,
13074,skirts,,,,
13075,skulking,,,,
13076,skulks,,,,
13077,skunk,,,,
13078,skylight,,,,
13079,skylights,,,,
13080,skyline,,,,
13081,slab,,,,
13082,slabs,,,,
13083,slack,,,,
13084,slackest,,,,
13085,slain,,,,
13086,slam,,,,
13087,slammed,,,,
13088,slane,,,,
13089,slaney,,,,
13090,slang,,,,
13091,slanting,,,,
13092,slap,,,,
13093,slapped,,,,
13094,slapping,,,,
13095,slashed,,,,
13096,slate,,,,
13097,slatecoloured,,,,
13098,slategrey,,,,
13099,slater,,,,
13100,slateroofed,,,,
13101,slaters,,,,
13102,slates,,,,
13103,slatternly,,,,
13104,slaughter,,,,
13105,slaughtered,,,,
13106,slaughterhouse,,,,
13107,slave,,,,
13108,slavery,,,,
13109,slavey,,,,
13110,slay,,,,
13111,slaying,,,,
13112,sledgehammers,,,,
13113,sleeper,,,,
13114,sleepers,,,,
13115,sleepily,,,,
13116,sleeping,,,,
13117,sleepless,,,,
13118,sleeps,,,,
13119,sleepy,,,,
13120,sleevelink,,,,
13121,sleevelinkwhat,,,,
13122,sleeves,,,,
13123,sleuthhound,,,,
13124,slice,,,,
13125,slid,,,,
13126,slide,,,,
13127,sliding,,,,
13128,slighted,,,,
13129,slighter,,,,
13130,slightest,,,,
13131,slim,,,,
13132,slime,,,,
13133,slimy,,,,
13134,slinging,,,,
13135,slink,,,,
13136,slinking,,,,
13137,slipper,,,,
13138,slippered,,,,
13139,slippers,,,,
13140,slippery,,,,
13141,slipping,,,,
13142,slips,,,,
13143,slipshod,,,,
13144,slit,,,,
13145,slithery,,,,
13146,slits,,,,
13147,slne,,,,
13148,slobbered,,,,
13149,slogging,,,,
13150,slop,,,,
13151,sloped,,,,
13152,slopes,,,,
13153,sloping,,,,
13154,sloppy,,,,
13155,slopshop,,,,
13156,slots,,,,
13157,slouched,,,,
13158,slouching,,,,
13159,slovenly,,,,
13160,slowed,,,,
13161,slowwitted,,,,
13162,slowworm,,,,
13163,sluggish,,,,
13164,sluggishly,,,,
13165,slugs,,,,
13166,slumber,,,,
13167,slumbered,,,,
13168,slumbers,,,,
13169,slums,,,,
13170,slung,,,,
13171,slunk,,,,
13172,slur,,,,
13173,slurred,,,,
13174,slurring,,,,
13175,slush,,,,
13176,slut,,,,
13177,sly,,,,
13178,slylooking,,,,
13179,smack,,,,
13180,smacked,,,,
13181,smaller,,,,
13182,smallest,,,,
13183,smallish,,,,
13184,smallness,,,,
13185,smalls,,,,
13186,smarter,,,,
13187,smartest,,,,
13188,smarting,,,,
13189,smartlooking,,,,
13190,smartly,,,,
13191,smartness,,,,
13192,smartvery,,,,
13193,smash,,,,
13194,smashed,,,,
13195,smasher,,,,
13196,smattering,,,,
13197,smear,,,,
13198,smeared,,,,
13199,smearing,,,,
13200,smears,,,,
13201,smelled,,,,
13202,smelling,,,,
13203,smelt,,,,
13204,smiles,,,,
13205,smirking,,,,
13206,smite,,,,
13207,smithmortimer,,,,
13208,smiths,,,,
13209,smiththere,,,,
13210,smithy,,,,
13211,smiting,,,,
13212,smokedarkened,,,,
13213,smokeguard,,,,
13214,smokeladen,,,,
13215,smokeless,,,,
13216,smoker,,,,
13217,smokerings,,,,
13218,smokerocket,,,,
13219,smokes,,,,
13220,smokingcap,,,,
13221,smokingroom,,,,
13222,smooth,,,,
13223,smoothed,,,,
13224,smoothfaced,,,,
13225,smoothing,,,,
13226,smoothly,,,,
13227,smoothness,,,,
13228,smoothskinned,,,,
13229,smouldered,,,,
13230,smouldering,,,,
13231,smudge,,,,
13232,smudged,,,,
13233,smudges,,,,
13234,smug,,,,
13235,smuggled,,,,
13236,snake,,,,
13237,snakecatcher,,,,
13238,snakish,,,,
13239,snap,,,,
13240,snapping,,,,
13241,snapshot,,,,
13242,snarl,,,,
13243,snarled,,,,
13244,snarling,,,,
13245,snarls,,,,
13246,snatch,,,,
13247,snatches,,,,
13248,snatching,,,,
13249,sneak,,,,
13250,sneaked,,,,
13251,sneer,,,,
13252,sneering,,,,
13253,snib,,,,
13254,snibbed,,,,
13255,snick,,,,
13256,sniff,,,,
13257,sniffed,,,,
13258,sniffing,,,,
13259,snigger,,,,
13260,sniggered,,,,
13261,snips,,,,
13262,snoring,,,,
13263,snort,,,,
13264,snorted,,,,
13265,snowcapped,,,,
13266,snowclad,,,,
13267,snowstorm,,,,
13268,snowwhite,,,,
13269,snuff,,,,
13270,snuffbox,,,,
13271,snufflike,,,,
13272,snug,,,,
13273,snuggled,,,,
13274,soaked,,,,
13275,soamesat,,,,
13276,soamess,,,,
13277,soamesthey,,,,
13278,soap,,,,
13279,soar,,,,
13280,soared,,,,
13281,sob,,,,
13282,sobbed,,,,
13283,sobbing,,,,
13284,sober,,,,
13285,sobered,,,,
13286,sobs,,,,
13287,socalled,,,,
13288,sociable,,,,
13289,social,,,,
13290,socialism,,,,
13291,socialists,,,,
13292,societies,,,,
13293,societyhad,,,,
13294,societys,,,,
13295,socket,,,,
13296,sockets,,,,
13297,socks,,,,
13298,socousins,,,,
13299,soda,,,,
13300,sodden,,,,
13301,soften,,,,
13302,softened,,,,
13303,softer,,,,
13304,softly,,,,
13305,softnosed,,,,
13306,soie,,,,
13307,soils,,,,
13308,soilsimple,,,,
13309,sojourn,,,,
13310,solar,,,,
13311,solder,,,,
13312,soldiering,,,,
13313,soldierly,,,,
13314,soldiers,,,,
13315,solely,,,,
13316,solemnity,,,,
13317,solemnize,,,,
13318,solemnly,,,,
13319,solent,,,,
13320,soles,,,,
13321,solicit,,,,
13322,solicitations,,,,
13323,solicitor,,,,
13324,solicitorsthey,,,,
13325,solidity,,,,
13326,solitude,,,,
13327,solos,,,,
13328,soluble,,,,
13329,solutionin,,,,
13330,solutions,,,,
13331,solvedwhat,,,,
13332,solving,,,,
13333,sombrea,,,,
13334,sombrero,,,,
13335,somebody,,,,
13336,someones,,,,
13337,somersault,,,,
13338,somerton,,,,
13339,somethin,,,,
13340,somnolence,,,,
13341,song,,,,
13342,songs,,,,
13343,sonnow,,,,
13344,sonorous,,,,
13345,sonsmy,,,,
13346,soot,,,,
13347,soothe,,,,
13348,soothed,,,,
13349,soothingly,,,,
13350,sophy,,,,
13351,soprecious,,,,
13352,sorcerer,,,,
13353,sordid,,,,
13354,sore,,,,
13355,sorely,,,,
13356,sorts,,,,
13357,sortsforgery,,,,
13358,sosuppose,,,,
13359,sot,,,,
13360,sots,,,,
13361,sottish,,,,
13362,sought,,,,
13363,sounded,,,,
13364,soundest,,,,
13365,sounding,,,,
13366,soundlow,,,,
13367,soundly,,,,
13368,soundsthe,,,,
13369,sour,,,,
13370,soured,,,,
13371,southampton,,,,
13372,southerly,,,,
13373,southern,,,,
13374,southertons,,,,
13375,southsea,,,,
13376,southwest,,,,
13377,souvenir,,,,
13378,sovereigns,,,,
13379,sovs,,,,
13380,spa,,,,
13381,spaces,,,,
13382,spain,,,,
13383,span,,,,
13384,spaniard,,,,
13385,spaniel,,,,
13386,spanish,,,,
13387,spanishamerican,,,,
13388,spanned,,,,
13389,spared,,,,
13390,sparest,,,,
13391,spark,,,,
13392,sparking,,,,
13393,sparkle,,,,
13394,sparkled,,,,
13395,sparkles,,,,
13396,sparkling,,,,
13397,spars,,,,
13398,sparsely,,,,
13399,spartan,,,,
13400,spasm,,,,
13401,spasmodic,,,,
13402,spats,,,,
13403,spattered,,,,
13404,spatulate,,,,
13405,spaulding,,,,
13406,speakers,,,,
13407,speaks,,,,
13408,spear,,,,
13409,spearheads,,,,
13410,specialism,,,,
13411,specialists,,,,
13412,specially,,,,
13413,speciallytrained,,,,
13414,specialty,,,,
13415,specimens,,,,
13416,specimensgreat,,,,
13417,specious,,,,
13418,speciously,,,,
13419,speck,,,,
13420,speckled,,,,
13421,speckles,,,,
13422,specks,,,,
13423,spectacle,,,,
13424,spectacled,,,,
13425,spectacles,,,,
13426,spectators,,,,
13427,spectral,,,,
13428,speculating,,,,
13429,speculation,,,,
13430,speculations,,,,
13431,speculative,,,,
13432,speechless,,,,
13433,speeding,,,,
13434,speedy,,,,
13435,spell,,,,
13436,spellbound,,,,
13437,spelled,,,,
13438,spelling,,,,
13439,spells,,,,
13440,spence,,,,
13441,spender,,,,
13442,spending,,,,
13443,sphere,,,,
13444,spider,,,,
13445,spies,,,,
13446,spike,,,,
13447,spikes,,,,
13448,spill,,,,
13449,spilled,,,,
13450,spin,,,,
13451,spine,,,,
13452,spines,,,,
13453,spinning,,,,
13454,spinster,,,,
13455,spirited,,,,
13456,spiritlamp,,,,
13457,spiritsa,,,,
13458,spiritsee,,,,
13459,spiritual,,,,
13460,spirituality,,,,
13461,spiteful,,,,
13462,spitting,,,,
13463,splash,,,,
13464,splashed,,,,
13465,splashes,,,,
13466,splashing,,,,
13467,spleen,,,,
13468,splendidly,,,,
13469,splendour,,,,
13470,splinter,,,,
13471,splintered,,,,
13472,splintering,,,,
13473,split,,,,
13474,splotch,,,,
13475,splotches,,,,
13476,spluttered,,,,
13477,spoiled,,,,
13478,spoils,,,,
13479,spoilsport,,,,
13480,spoilt,,,,
13481,spokei,,,,
13482,spokesman,,,,
13483,sponge,,,,
13484,sponged,,,,
13485,spongy,,,,
13486,spontaneous,,,,
13487,spoon,,,,
13488,sporadic,,,,
13489,sport,,,,
13490,sporting,,,,
13491,sportsman,,,,
13492,sportsmen,,,,
13493,spots,,,,
13494,spouting,,,,
13495,sprained,,,,
13496,spray,,,,
13497,spreadeagled,,,,
13498,spreading,,,,
13499,sprig,,,,
13500,sprightly,,,,
13501,sprightlyvery,,,,
13502,springs,,,,
13503,springtime,,,,
13504,springy,,,,
13505,sprinkled,,,,
13506,sprint,,,,
13507,sprinting,,,,
13508,sprints,,,,
13509,spruce,,,,
13510,spry,,,,
13511,spud,,,,
13512,spun,,,,
13513,spur,,,,
13514,spurt,,,,
13515,spurting,,,,
13516,spy,,,,
13517,spying,,,,
13518,squalid,,,,
13519,squalls,,,,
13520,squander,,,,
13521,squandered,,,,
13522,squareness,,,,
13523,squares,,,,
13524,squaretoed,,,,
13525,squaretoes,,,,
13526,squaretopped,,,,
13527,squaretowered,,,,
13528,squat,,,,
13529,squatted,,,,
13530,squatting,,,,
13531,squeal,,,,
13532,squealing,,,,
13533,squeeze,,,,
13534,squeezed,,,,
13535,squire,,,,
13536,squires,,,,
13537,squirrel,,,,
13538,ss,,,,
13539,stab,,,,
13540,stabbed,,,,
13541,stabbing,,,,
13542,stablelad,,,,
13543,stablelads,,,,
13544,stableyard,,,,
13545,staccato,,,,
13546,stack,,,,
13547,stacked,,,,
13548,stacks,,,,
13549,staffcommander,,,,
13550,stageha,,,,
13551,stagger,,,,
13552,staggering,,,,
13553,staghounds,,,,
13554,stagnant,,,,
13555,stagnate,,,,
13556,stagnation,,,,
13557,stags,,,,
13558,staining,,,,
13559,staircarpet,,,,
13560,staircase,,,,
13561,staircases,,,,
13562,stairhead,,,,
13563,stairrods,,,,
13564,stakepierrot,,,,
13565,stakes,,,,
13566,stale,,,,
13567,stalk,,,,
13568,stalked,,,,
13569,stalking,,,,
13570,stall,,,,
13571,stalls,,,,
13572,stalwart,,,,
13573,stamfords,,,,
13574,stammer,,,,
13575,stammered,,,,
13576,stammeredto,,,,
13577,stamp,,,,
13578,stamped,,,,
13579,stamping,,,,
13580,stamps,,,,
13581,stanch,,,,
13582,standard,,,,
13583,standi,,,,
13584,standin,,,,
13585,standpoint,,,,
13586,standstill,,,,
13587,stangersons,,,,
13588,staple,,,,
13589,staples,,,,
13590,star,,,,
13591,starboard,,,,
13592,stare,,,,
13593,stares,,,,
13594,stark,,,,
13595,starkly,,,,
13596,starlit,,,,
13597,starter,,,,
13598,startle,,,,
13599,startling,,,,
13600,starts,,,,
13601,starvation,,,,
13602,starved,,,,
13603,starving,,,,
13604,stately,,,,
13605,statements,,,,
13606,stateroom,,,,
13607,statesmen,,,,
13608,statethe,,,,
13609,stating,,,,
13610,stationary,,,,
13611,stationdr,,,,
13612,stationed,,,,
13613,stationers,,,,
13614,stationery,,,,
13615,stationmaster,,,,
13616,stations,,,,
13617,stationthe,,,,
13618,statistician,,,,
13619,statu,,,,
13620,statue,,,,
13621,statues,,,,
13622,statuesque,,,,
13623,statuettes,,,,
13624,stature,,,,
13625,status,,,,
13626,staunch,,,,
13627,stauntons,,,,
13628,stauntonyouve,,,,
13629,staves,,,,
13630,stayathome,,,,
13631,stays,,,,
13632,steadfast,,,,
13633,steadied,,,,
13634,steadiness,,,,
13635,steal,,,,
13636,stealing,,,,
13637,stealth,,,,
13638,stealthily,,,,
13639,stealthy,,,,
13640,steamboats,,,,
13641,steamed,,,,
13642,steamer,,,,
13643,steamers,,,,
13644,steaming,,,,
13645,steamship,,,,
13646,steamy,,,,
13647,steelblue,,,,
13648,steeled,,,,
13649,steelgrey,,,,
13650,steely,,,,
13651,steep,,,,
13652,steeples,,,,
13653,steer,,,,
13654,steiler,,,,
13655,steiner,,,,
13656,stem,,,,
13657,stepdaughter,,,,
13658,stepdaughters,,,,
13659,stepfathers,,,,
13660,stepmother,,,,
13661,stepney,,,,
13662,stepping,,,,
13663,steppingstones,,,,
13664,stepsfor,,,,
13665,stereotyped,,,,
13666,sterile,,,,
13667,sterling,,,,
13668,sterndales,,,,
13669,sterner,,,,
13670,sternpost,,,,
13671,stertorously,,,,
13672,stethoscope,,,,
13673,stevedore,,,,
13674,stevens,,,,
13675,stevenson,,,,
13676,steward,,,,
13677,stewart,,,,
13678,sticking,,,,
13679,stickingplaster,,,,
13680,sticks,,,,
13681,sticky,,,,
13682,stiff,,,,
13683,stiffness,,,,
13684,stifle,,,,
13685,stile,,,,
13686,stillness,,,,
13687,stimson,,,,
13688,stimulant,,,,
13689,stimulants,,,,
13690,stimulated,,,,
13691,stimulates,,,,
13692,stimulating,,,,
13693,stimulus,,,,
13694,sting,,,,
13695,stinking,,,,
13696,stipulated,,,,
13697,stir,,,,
13698,stirred,,,,
13699,stirring,,,,
13700,stoat,,,,
13701,stockbrokers,,,,
13702,stockbroking,,,,
13703,stocked,,,,
13704,stockholders,,,,
13705,stockings,,,,
13706,stockingsjust,,,,
13707,stocks,,,,
13708,stockwell,,,,
13709,stoff,,,,
13710,stoicism,,,,
13711,stokers,,,,
13712,stolid,,,,
13713,stolidly,,,,
13714,stomach,,,,
13715,stonecast,,,,
13716,stonedead,,,,
13717,stoneflagged,,,,
13718,stoneheaded,,,,
13719,stonemason,,,,
13720,stonestrewn,,,,
13721,stoneware,,,,
13722,stonework,,,,
13723,stoniest,,,,
13724,stonily,,,,
13725,stony,,,,
13726,stool,,,,
13727,stoop,,,,
13728,stoper,,,,
13729,stops,,,,
13730,storage,,,,
13731,store,,,,
13732,stored,,,,
13733,storehouse,,,,
13734,stores,,,,
13735,storing,,,,
13736,storm,,,,
13737,stormed,,,,
13738,storms,,,,
13739,stormtossed,,,,
13740,stormy,,,,
13741,storyteller,,,,
13742,stoutbuilt,,,,
13743,stouter,,,,
13744,stoutest,,,,
13745,stoutish,,,,
13746,stoutly,,,,
13747,stove,,,,
13748,stowed,,,,
13749,stradivarius,,,,
13750,straggling,,,,
13751,straighten,,,,
13752,straightened,,,,
13753,straightening,,,,
13754,straighthaired,,,,
13755,straightwalking,,,,
13756,strained,,,,
13757,straining,,,,
13758,strains,,,,
13759,straitjacket,,,,
13760,strakers,,,,
13761,strand,,,,
13762,stranded,,,,
13763,strandto,,,,
13764,strangely,,,,
13765,strangeness,,,,
13766,strangeremarkable,,,,
13767,strangers,,,,
13768,strangest,,,,
13769,strangling,,,,
13770,strangulation,,,,
13771,strap,,,,
13772,strapped,,,,
13773,strasburg,,,,
13774,stratagem,,,,
13775,strategically,,,,
13776,stray,,,,
13777,strayed,,,,
13778,streaked,,,,
13779,streaks,,,,
13780,streamed,,,,
13781,streaming,,,,
13782,streams,,,,
13783,streatham,,,,
13784,streetand,,,,
13785,streetarabs,,,,
13786,streetlamps,,,,
13787,strengthen,,,,
13788,strengthened,,,,
13789,strengthening,,,,
13790,strenuous,,,,
13791,strenuously,,,,
13792,stress,,,,
13793,stretcher,,,,
13794,stretches,,,,
13795,stretching,,,,
13796,strewed,,,,
13797,strewn,,,,
13798,stricken,,,,
13799,strict,,,,
13800,strictly,,,,
13801,strident,,,,
13802,strides,,,,
13803,striding,,,,
13804,strife,,,,
13805,strikinglooking,,,,
13806,strikingly,,,,
13807,stringent,,,,
13808,strings,,,,
13809,stringy,,,,
13810,strip,,,,
13811,stripes,,,,
13812,stripped,,,,
13813,strips,,,,
13814,striving,,,,
13815,strivings,,,,
13816,stroke,,,,
13817,stroll,,,,
13818,strolled,,,,
13819,strollin,,,,
13820,strolling,,,,
13821,strongand,,,,
13822,strongbox,,,,
13823,stronglymarked,,,,
13824,strongminded,,,,
13825,strongset,,,,
13826,stroud,,,,
13827,strove,,,,
13828,struggles,,,,
13829,struggling,,,,
13830,strung,,,,
13831,strutting,,,,
13832,strychnine,,,,
13833,strychninelike,,,,
13834,stuarts,,,,
13835,stub,,,,
13836,stubbly,,,,
13837,stubborn,,,,
13838,studded,,,,
13839,studenta,,,,
13840,studied,,,,
13841,studies,,,,
13842,studious,,,,
13843,studying,,,,
13844,studyit,,,,
13845,studytable,,,,
13846,stuff,,,,
13847,stuffed,,,,
13848,stuffiness,,,,
13849,stuffing,,,,
13850,stuffs,,,,
13851,stuffy,,,,
13852,stumbled,,,,
13853,stumbling,,,,
13854,stumblingblock,,,,
13855,stump,,,,
13856,stung,,,,
13857,stunned,,,,
13858,stunted,,,,
13859,stunti,,,,
13860,stupefying,,,,
13861,stupid,,,,
13862,stupidity,,,,
13863,stupor,,,,
13864,sturdily,,,,
13865,sturdy,,,,
13866,suave,,,,
13867,suavely,,,,
13868,suavity,,,,
13869,subclavian,,,,
13870,subcutaneously,,,,
13871,subdivided,,,,
13872,subdued,,,,
13873,subduing,,,,
13874,subjected,,,,
13875,subjects,,,,
13876,subjectson,,,,
13877,subjoined,,,,
13878,sublieutenant,,,,
13879,submarine,,,,
13880,submerged,,,,
13881,submission,,,,
13882,submit,,,,
13883,submitted,,,,
13884,subordinate,,,,
13885,subordinates,,,,
13886,subscribed,,,,
13887,subscribers,,,,
13888,subsequent,,,,
13889,subsequently,,,,
13890,subsided,,,,
13891,substance,,,,
13892,substantial,,,,
13893,substitution,,,,
13894,subtitles,,,,
13895,subtler,,,,
13896,subtly,,,,
13897,suburb,,,,
13898,suburban,,,,
13899,suburbs,,,,
13900,succeeding,,,,
13901,successes,,,,
13902,successesa,,,,
13903,successfully,,,,
13904,successi,,,,
13905,successive,,,,
13906,successors,,,,
13907,succinct,,,,
13908,succinctly,,,,
13909,succumbed,,,,
13910,sucked,,,,
13911,sucker,,,,
13912,sucking,,,,
13913,suddenness,,,,
13914,suez,,,,
13915,suffer,,,,
13916,sufferer,,,,
13917,sufferers,,,,
13918,suffering,,,,
13919,sufferings,,,,
13920,suffice,,,,
13921,sufficed,,,,
13922,sufficiently,,,,
13923,suffocation,,,,
13924,sugar,,,,
13925,sugartongs,,,,
13926,suggesting,,,,
13927,suggestions,,,,
13928,suggestivein,,,,
13929,suggestiveness,,,,
13930,suggests,,,,
13931,suggestshalloa,,,,
13932,suicides,,,,
13933,suitable,,,,
13934,suite,,,,
13935,suited,,,,
13936,suiting,,,,
13937,suitor,,,,
13938,suitoreven,,,,
13939,suits,,,,
13940,suitthe,,,,
13941,sulkily,,,,
13942,sulking,,,,
13943,sulky,,,,
13944,sullen,,,,
13945,sullenly,,,,
13946,sulphur,,,,
13947,sultry,,,,
13948,sumatra,,,,
13949,sumatraa,,,,
13950,summarily,,,,
13951,summarise,,,,
13952,summerhouse,,,,
13953,summertime,,,,
13954,summit,,,,
13955,summits,,,,
13956,summon,,,,
13957,summoned,,,,
13958,summons,,,,
13959,summonses,,,,
13960,sumner,,,,
13961,sumptuous,,,,
13962,sums,,,,
13963,sunbaked,,,,
13964,sunbeam,,,,
13965,sunburnt,,,,
13966,sunday,,,,
13967,sundayschool,,,,
13968,sundial,,,,
13969,sundials,,,,
13970,sundown,,,,
13971,sunken,,,,
13972,sunlight,,,,
13973,sunlit,,,,
13974,suns,,,,
13975,sunset,,,,
13976,sunshine,,,,
13977,sup,,,,
13978,superb,,,,
13979,superficial,,,,
13980,superfluous,,,,
13981,superimposing,,,,
13982,superintendent,,,,
13983,superiority,,,,
13984,superiors,,,,
13985,supernatural,,,,
13986,supernaturalists,,,,
13987,superscribed,,,,
13988,superscription,,,,
13989,supersede,,,,
13990,superseded,,,,
13991,superstition,,,,
13992,superstitious,,,,
13993,supervision,,,,
13994,supped,,,,
13995,supperhour,,,,
13996,suppers,,,,
13997,supple,,,,
13998,supplement,,,,
13999,supplemented,,,,
14000,supplementing,,,,
14001,supplication,,,,
14002,supplied,,,,
14003,supplier,,,,
14004,suppliers,,,,
14005,supplies,,,,
14006,supplying,,,,
14007,supported,,,,
14008,supporters,,,,
14009,supporting,,,,
14010,suppresses,,,,
14011,suppressing,,,,
14012,suppression,,,,
14013,supraorbital,,,,
14014,supremacy,,,,
14015,surer,,,,
14016,surest,,,,
14017,sureties,,,,
14018,surgeons,,,,
14019,surgery,,,,
14020,surges,,,,
14021,surgeswept,,,,
14022,surgical,,,,
14023,surly,,,,
14024,surmised,,,,
14025,surmises,,,,
14026,surmounted,,,,
14027,surpass,,,,
14028,surplice,,,,
14029,surpliced,,,,
14030,surprises,,,,
14031,surpriseso,,,,
14032,surprising,,,,
14033,surprisingly,,,,
14034,surrender,,,,
14035,surround,,,,
14036,surrounding,,,,
14037,surroundings,,,,
14038,surrounds,,,,
14039,survey,,,,
14040,surveyed,,,,
14041,surveying,,,,
14042,survive,,,,
14043,survived,,,,
14044,survivor,,,,
14045,survivors,,,,
14046,susan,,,,
14047,susceptibilities,,,,
14048,suspectedin,,,,
14049,suspecting,,,,
14050,suspects,,,,
14051,suspended,,,,
14052,suspense,,,,
14053,suspicionsnot,,,,
14054,suspiciously,,,,
14055,sussex,,,,
14056,sustained,,,,
14057,sustenance,,,,
14058,sutherland,,,,
14059,sutherlands,,,,
14060,sutton,,,,
14061,sw,,,,
14062,swag,,,,
14063,swagger,,,,
14064,swaggered,,,,
14065,swaggering,,,,
14066,swain,,,,
14067,swallow,,,,
14068,swallowed,,,,
14069,swam,,,,
14070,swamp,,,,
14071,swan,,,,
14072,swandam,,,,
14073,swarm,,,,
14074,swarmed,,,,
14075,swarming,,,,
14076,swarthy,,,,
14077,swash,,,,
14078,swathed,,,,
14079,sway,,,,
14080,swayed,,,,
14081,swaying,,,,
14082,sways,,,,
14083,swearing,,,,
14084,swears,,,,
14085,sweat,,,,
14086,sweating,,,,
14087,sweatingrank,,,,
14088,swedish,,,,
14089,sweep,,,,
14090,sweeper,,,,
14091,sweeping,,,,
14092,sweeps,,,,
14093,sweeter,,,,
14094,sweetest,,,,
14095,sweetheart,,,,
14096,sweetly,,,,
14097,sweetness,,,,
14098,swelled,,,,
14099,swelling,,,,
14100,swelter,,,,
14101,swerved,,,,
14102,swiftflowing,,,,
14103,swilled,,,,
14104,swim,,,,
14105,swimmer,,,,
14106,swimmers,,,,
14107,swimming,,,,
14108,swims,,,,
14109,swindle,,,,
14110,swindler,,,,
14111,swindon,,,,
14112,swing,,,,
14113,swinging,,,,
14114,swirl,,,,
14115,swirled,,,,
14116,swirling,,,,
14117,swirls,,,,
14118,swish,,,,
14119,swiss,,,,
14120,switch,,,,
14121,switching,,,,
14122,switzerland,,,,
14123,swollen,,,,
14124,sword,,,,
14125,swordbelt,,,,
14126,swordsman,,,,
14127,sydenham,,,,
14128,sydney,,,,
14129,syllables,,,,
14130,symbol,,,,
14131,symbols,,,,
14132,symmetrical,,,,
14133,symmetry,,,,
14134,sympathetic,,,,
14135,sympathies,,,,
14136,sympathise,,,,
14137,symptom,,,,
14138,syndicate,,,,
14139,synthesis,,,,
14140,synthetically,,,,
14141,syria,,,,
14142,syringe,,,,
14143,syringes,,,,
14144,systematic,,,,
14145,systematically,,,,
14146,systems,,,,
14147,t,,,,
14148,ta,,,,
14149,tablea,,,,
14150,tabledrawer,,,,
14151,tables,,,,
14152,taciturn,,,,
14153,tack,,,,
14154,tackle,,,,
14155,tackled,,,,
14156,tackling,,,,
14157,tact,,,,
14158,tactics,,,,
14159,tadpole,,,,
14160,tags,,,,
14161,tailing,,,,
14162,tailless,,,,
14163,tailor,,,,
14164,tails,,,,
14165,taketh,,,,
14166,takings,,,,
14167,takingsbut,,,,
14168,talc,,,,
14169,talent,,,,
14170,talents,,,,
14171,tales,,,,
14172,talker,,,,
14173,talks,,,,
14174,taller,,,,
14175,tallied,,,,
14176,tallies,,,,
14177,tallish,,,,
14178,tallow,,,,
14179,tallowstains,,,,
14180,tallowwalks,,,,
14181,tameness,,,,
14182,tamper,,,,
14183,tampered,,,,
14184,tampering,,,,
14185,tan,,,,
14186,tangey,,,,
14187,tangeys,,,,
14188,tangible,,,,
14189,tangled,,,,
14190,tankerville,,,,
14191,tanner,,,,
14192,tanning,,,,
14193,tantalus,,,,
14194,tap,,,,
14195,tapanuli,,,,
14196,tape,,,,
14197,taper,,,,
14198,tapered,,,,
14199,taperfaced,,,,
14200,tapestries,,,,
